"Id","Slug","Title","Subtitle","HostSegmentTitle","ForumId","OrganizationId","CompetitionTypeId","HostName","EnabledDate","DeadlineDate","ProhibitNewEntrantsDeadlineDate","TeamMergerDeadlineDate","TeamModelDeadlineDate","ModelSubmissionDeadlineDate","FinalLeaderboardHasBeenVerified","HasKernels","OnlyAllowKernelSubmissions","HasLeaderboard","LeaderboardPercentage","LeaderboardDisplayFormat","EvaluationAlgorithmAbbreviation","EvaluationAlgorithmName","EvaluationAlgorithmDescription","EvaluationAlgorithmIsMax","ValidationSetName","ValidationSetValue","MaxDailySubmissions","NumScoredSubmissions","MaxTeamSize","BanTeamMergers","EnableTeamModels","EnableSubmissionModelHashes","EnableSubmissionModelAttachments","RewardType","RewardQuantity","NumPrizes","UserRankMultiplier","CanQualifyTiers","TotalTeams","TotalCompetitors","TotalSubmissions"
"11782","is-painting-fake","Is Painting Fake?","Predict whether a painting bought at an auction is fake or not","InClass","84234","","1","","11/09/2018 18:14:14","12/09/2018 05:00:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","True","False","False","False","","0.0000","1","0","False","45","45","252"
"11785","ttic-31020-hw4-spam-tree","TTIC 31020 HW4 Spam (Single Tree)","Spam classification","InClass","84307","","1","","11/09/2018 22:45:02","11/23/2018 18:01:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","True","False","False","False","","0.0000","1","0","False","82","82","200"
"11786","ttic-31020-hw4-spam-adaboost","TTIC 31020 HW4 Spam (AdaBoost)","Spam classification","InClass","84306","","1","","11/09/2018 22:44:47","11/23/2018 18:01:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","True","False","False","False","","0.0000","1","0","False","82","82","201"
"11787","tumor-activity-results","589 HW3 SVM Tumor Activity","Upload results for SVM tumor activity dataset here","InClass","84274","","1","","11/09/2018 20:09:18","11/30/2018 03:55:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","1","","True","False","False","False","","0.0000","1","0","False","135","135","506"
"11789","589-hw3-tumor-extra-credit","589 HW3 Tumor Extra Credit","Upload results for tumor activity extra credit here","InClass","84282","","1","","11/09/2018 20:41:02","11/30/2018 03:55:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","1","","True","False","False","False","","0.0000","1","0","False","57","57","304"
"11790","fall-2018-stat-441841-data-challenge-2","Fall 2018 STAT 441/841 and CM 763 Data Challenge 2","classify the forest cover type dataset","InClass","84384","","1","","11/10/2018 04:56:58","12/03/2018 18:00:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","3","2","","False","False","False","False","","0.0000","1","0","False","84","84","497"
"11792","temp-comp","test_competition","testing in-class competition","InClass","84398","","1","","11/10/2018 05:51:04","11/29/2018 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","False","False","False","False","","0.0000","1","0","False","1","1","1"
"11802","ndhu-ai-lab-fashion-mnist-cnn","NDHU AI LAB - fashion mnist (CNN)","Home work 2","InClass","84944","1914","1","","11/11/2018 14:53:28","12/02/2018 16:00:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","3","3","","False","False","False","False","","0.0000","1","0","False","59","59","273"
"11806","stanfordstats202","STATS202 kaggle task","Predicting a (fictitious) heart disease","InClass","85195","","1","","11/12/2018 04:53:14","11/11/2018 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","4","2","","False","False","False","False","","0.0000","1","0","False","0","0","0"
"11684","ieee-itsc2018-data-mining-hackathon-dummy","IEEE ITSC2018 Data Mining Hackathon dummy","Detecting Lane Changes by Using Naturalistic Driving Data","InClass","82267","","1","","11/05/2018 03:13:37","11/05/2018 23:59:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","0.0000","1","0","False","0","0","0"
"11674","tech-weekend-data-science-hackathon","TECH WEEKEND Data Science Hackathon[BITS Goa Only]","Medical Dataset Classification: Can you predict heart diseases?","InClass","82205","","1","","11/04/2018 21:44:31","11/11/2018 12:00:00","","","","","True","True","False","True","20","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","False","False","False","False","","0.0000","1","0","False","84","86","724"
"11601","ml2018fall-hw3-tensorflow-deepq","ML2018FALL-HW3-TensorFlow","Machine Learning (2018, Fall) HW3 - Hyperparameter Tuning (TensorFlow)","InClass","82260","","1","","11/05/2018 02:26:31","11/30/2018 15:59:00","","","","","True","True","False","True","60","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","False","False","False","False","","0.0000","1","0","False","31","31","310"
"11574","ttic-31020-fall18-hw3-svm-sentiment","TTIC-31020-SVM-sentiment-analysis","sentiment analysis on tweets about US airline service qualities using SVM","InClass","81947","","1","","11/04/2018 04:58:57","11/11/2018 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","0.0000","1","0","False","79","79","229"
"11585","ttic-31020-fall18-hw3-multiclass-svm","TTIC 31020 multi-class SVM on MNIST","Train a simple multi-class classifier using one-vs-all strategy on binary SVM","InClass","81946","","1","","11/04/2018 04:55:49","11/11/2018 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","0.0000","1","0","False","79","79","134"
"11533","551-test-competition","test competition","test competition","InClass","79967","","1","","10/29/2018 19:23:42","11/08/2018 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","1","","False","False","False","False","","0.0000","1","0","False","2","3","3"
"11541","ml2018fall-hw3-pytorch-deepq","ML2018FALL-HW3-PyTorch","Machine Learning (2018, Fall) HW3 - Hyperparameter Tuning (PyTorch)","InClass","80985","","1","","11/01/2018 09:35:57","11/30/2018 15:59:00","","","","","True","True","False","True","60","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","False","False","False","False","","0.0000","1","0","False","45","45","305"
"11542","cse512f18hw6img","Action Recognition using CNN for Images","You'll learn to solve a multiclass classification problem using CNN for different images","InClass","80925","","1","","11/01/2018 04:28:00","11/21/2018 23:59:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","0.0000","1","0","False","74","74","445"
"11547","sd701-2018-forest","Cover Type Prediction of Forests","Use cartographic variables to classify forest categories.","InClass","80225","","1","","10/30/2018 11:16:56","11/16/2018 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","8","2","","True","False","False","False","","0.0000","1","0","False","55","55","214"
"11510","identificationalism","identificationalism","Identify famous philosophical scholars","InClass","79755","","1","","10/29/2018 09:51:38","12/18/2018 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","False","False","False","False","","0.0000","1","0","False","6","11","107"
"11556","nnfl-eval-2","NNFL Eval-2","Sentiment Classification","InClass","80288","","1","","10/30/2018 14:28:38","10/31/2018 23:59:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","False","False","False","False","","0.0000","1","0","False","0","0","0"
"11562","cse512f18hw6vid","Action Recognition in Videos using CNN","Try the best learning networks for Action Recognition.","InClass","80927","","1","","11/01/2018 04:29:35","11/21/2018 23:59:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","0.0000","1","0","False","73","73","274"
"12245","atz-neural-network-img-classification1","CIFAR-10: Image Classification Exercise","Convolutional Neural Networks (CNNs) and Image Classification.","InClass","98152","","1","","12/08/2018 01:47:28","03/01/2019 23:59:00","","","","","True","True","False","True","70","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","3","","False","False","False","False","","0.0000","1","0","False","0","0","0"
"12307","advdl-inclass4","advdl_inclass4","advdl_inclass4","InClass","100036","","1","","12/11/2018 19:44:59","12/13/2018 04:00:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","5","","False","False","False","False","","0.0000","1","0","False","3","3","12"
"12313","machine-failure-prediction","Machine Failure Prediction","Can you predict when a machine will undergo failure?","InClass","100179","","1","","12/12/2018 04:33:25","12/13/2018 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","0.0000","1","0","False","1","1","1"
"12327","yshad-objrec4","yshad-objrec4","Object Recognition. Распознавание текстурных изображений","InClass","100813","","1","","12/13/2018 10:53:07","12/24/2018 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","False","False","False","False","","0.0000","1","0","False","11","11","69"
