OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,AGENCY NAME,ESTIMATED FUNDING,EXPECTED NUMBER OF AWARDS,GRANTOR CONTACT,AGENCY CONTACT PHONE,AGENCY CONTACT EMAIL,ESTIMATED POST DATE,ESTIMATED APPLICATION DUE DATE,POSTED DATE,CLOSE DATE,LAST UPDATED DATE/TIME,VERSION
USDA-NRCS-IA-10-02,WETLAND RESTORATION ASSISTANCE,USDA-NRCS-IASO,USDA-NRCS-Iowa State Office,3000000,2,"Matthew Harvey
Contract Specialist
Phone 515-284-4506",,matthew.harvey@ia.usda.gov,,,07/07/2010,08/23/2010,08/16/2010 14:58:16,Synopsis 2
OJJDP-2010-2641,"OJJDP FY 2010 Enforcing Underage Drinking Laws Assessment, Strategic Planning, and Implementation Initiative",USDOJ-OJP-OJJDP,Office of Juvenile Justice Delinquency Prevention,,,"GMS Helpdesk
1-888-549-9901",,gms.helpdesk@usdoj.gov,,,03/31/2010,05/18/2010,11/06/2011 21:55:06,Synopsis 2
NIJ-2016-8976,Developing Improved Means to Collect Digital Evidence,USDOJ-OJP-NIJ,National Institute of Justice,1500000,3,"NCJRS Call Center
grants@ncjrs.gov
",,grants@ncjrs.gov,,,01/15/2016,04/14/2016,01/15/2016 14:39:15,Synopsis 1
AFOSR-BAA-2008-5,FISCAL YEAR 2009 DEFENSE UNIVERSITY RESEARCH INSTRUMENTATION PROGRAM (DURIP),DOD-AFOSR,Air Force Office of Scientific Research,,,"Ricky Christie
POC for Electronic Access
Phone 703-696-5968",,ricky.christie@afosr.af.mil,,,05/30/2008,08/26/2008,06/17/2008 11:39:17,Synopsis 2
BAA-AFOSR-2013-0002,Military Medical Photonics Program,DOD-AFOSR,Air Force Office of Scientific Research,,,"SUSAN M. FULLER
PROCUREMENT ANALYST
Phone 703-696-8523",,afosr.baa@afosr.af.mil,,,02/13/2013,05/15/2013,03/19/2013 10:14:19,Synopsis 3
FR-5220-N-01,Notice of Funding Availability for Continuum of Care (CoC) Homeless Assistance Programs,HUD,Department of Housing and Urban Development,1420000000,5000,"e-SNAPS Help Desk
877-637-6277",,esnaps@hudhre.info,,,08/14/2008,09/26/2008,08/14/2008 18:28:14,Synopsis 1
OA-08-002,Knowledge Dissemination Conference Grants Program Announcement,HHS-SAMHS,Substance Abuse and Mental Health Services Admin,,,"Gwendolyn Simpson
Office of Program Services, Division of Grants Management     
Substance Abuse and Mental Health Services Administration
1 Choke Cherry Road
Room 7-1085
Rockville, Maryland 20857
(240) 276-1408",,gwendolyn.simpson@samhsa.hhs.gov,,,09/15/2008,03/31/2010,06/14/2010 13:58:14,Synopsis 9
EPA-R3CBP-09-01,Chesapeake Bay Program Office Fiscal Year 2009 Request for Proposals (RFP) for the Reduction in Nutrients and Sediment Loads from the Delaware Headwaters of the Chesapeake Bay Watershed,EPA,Environmental Protection Agency,500000,1,"Danielle Algazi, (215) 814-2722 or Kim Scalia, (215) 814-5421.",,lgazi.danielle@epa.gov or scalia.kim@epa.gov,,,10/30/2008,12/12/2008,10/30/2008 9:51:30,Synopsis 1
BAA-AFRL-AFOSR-2015-0002,Undergraduate Hawaii STEM Internship Initiative,DOD-AFOSR,Air Force Office of Scientific Research,570000,1,"For technical questions: hawaiianstembaa@us.af.mil
For business or procedures for submission of a proposal, contact: .",,afosr.baa@us.af.mil,,,06/02/2015,07/17/2015,06/09/2015 15:32:09,Synopsis 2
CDC-RFA-GH15-1581,Strengthening HIV/TB Laboratory Quality Management Systems and Services in the Kingdom of Swaziland under the President¿s Emergency Plan for AIDS Relief (PEPFAR),HHS-CDC,Centers for Disease Control and Prevention,2100000,1,"Centers for Disease Control and Prevention (CDC)
Procurement and Grants Office (PGO)
Technical Information Management Section (TIMS)
E-mail: pgotim@cdc.gov
Phone:  770-488-2700
",,pgotim@cdc.gov,,,08/26/2014,10/10/2014,08/26/2014 15:28:26,Synopsis 1
BAA-AFRL-AFOSR-2016-0004,Air Force Studies Requirement,DOD-AFOSR,Air Force Office of Scientific Research,25000000,1,"King Nwoha
",,afsr_baa@us.af.mil,,,02/18/2016,04/19/2016,04/12/2016 8:39:12,Synopsis 4
USDA-NIFA-FSMA-005777,Food Safety Outreach Program,USDA-NIFA,National Institute of Food and Agriculture,4700000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays
",,electronic@nifa.usda.gov,,,04/13/2016,06/02/2016,04/14/2016 12:45:14,Synopsis 2
USDA-AMS-TM-SCBGP-G-16-0003,Specialty Crop Block Grant Program – Farm Bill,USDA-AMS,Agricultural Marketing Service,62600000,56,"John Miklozek
Lead Grants Management Specialist
Phone 202-720-1403",,john.miklozek@usda.gov,,,03/08/2016,07/06/2016,03/08/2016 10:33:08,Synopsis 1
USDA-NIFA-FSMA-005056,"National Training, Education, Extension, Outreach, and Technical Assistance Competitive Grants Program: Regional Center Grants to Enhance Food Safety",USDA-NIFA,National Institute of Food and Agriculture,2300000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays
",,electronic@nifa.usda.gov,,,05/18/2015,06/29/2015,05/18/2015 13:46:18,Synopsis 1
BAA-AFRL-AFOSR-2016-0001,Air Force Studies Requirement,DOD-AFOSR,Air Force Office of Scientific Research,25000000,1,"King Nwoha
Procurement Analyst 
",,afsr_baa@us.af.mil,,,12/18/2015,01/27/2016,01/14/2016 17:30:14,Synopsis 3
FNS-SNAP-FMSSG-15,Farmers' Market SNAP Support Grants,USDA-FNS1,Food and Nutrition Service,3300000,25,"Gregory Walton
Grants Officer
",,greg.walton@fns.usda.gov,,,05/05/2015,06/18/2015,05/21/2015 10:37:21,Synopsis 3
FR-5212-N-01,HOPE VI Main Strett Grants,HUD,Department of Housing and Urban Development,4000000,4,Lawrence Gnessin,,lawrence.gnessin@hud.gov,,,06/26/2008,08/15/2008,06/26/2008 14:28:26,Synopsis 1
DARPA-BAA-12-17,Crowd Sourced Formal Verification (CSFV),DOD-DARPA-I2O,DARPA - Information Innovation Office,,,"Drew Dean
Program Manager
DARPA/I2O",,CSFV@darpa.mil,,,12/21/2011,03/20/2012,12/21/2011 15:15:21,Synopsis 1
FR-5218-N-01,Section 202 Demonstration Pre-Development Grant Program,HUD,Department of Housing and Urban Development,,,"Denise Taylor-Parker
202-402-2892",,denise.taylor.parker@hud.gov,,,10/14/2008,02/18/2009,12/15/2008 10:13:15,Synopsis 3
EPA-R3CBP-09-03,Chesapeake Bay Program Office Fiscal Year 2009 Request for Proposals (RFP) for the Reduction in Nutrients and Sediment Loads from the West Virginia Headwaters of the Chesapeake Bay Watershed,EPA,Environmental Protection Agency,500000,1,"Danielle Algazi, (215) 814-2722 or Kim Scalia, (215) 814-5421.",,algazi.danielle@epa.gov or scalia.kim@epa.gov,,,10/30/2008,12/12/2008,10/30/2008 9:27:30,Synopsis 1
EPA-R3CBP-09-02,Chesapeake Bay Program Office Fiscal Year 2009 Request for Proposals (RFP) for the Reduction in Nutrients and Sediment Loads from the New York Headwaters of the Chesapeake Bay Watershed,EPA,Environmental Protection Agency,500000,1,"Danielle Algazi, (215) 814-2722 or Kim Scalia, (215) 814-5421.",,algazi.danielle@epa.gov or scalia.kim@epa.gov,,,10/30/2008,12/12/2008,10/30/2008 10:30:30,Synopsis 1
OES-OTE-16-001,Hosting the United States-Colombia Secretariat for Environmental Matters,DOS-OES,Bureau of Oceans - Int. Environmental - Scientific,150000,1,"Grants.gov Contact Center
Phone Number: 1-800-518-4726

Hours of operation are 24 hours a day, 7 days a week. The contact center is closed on federal holidays.
support@grants.gov
",,support@grants.gov,,,10/25/2015,12/11/2015,10/25/2015 6:23:25,Synopsis 2
USDA-AMS-TM-SCBGP-G-17-003,Specialty Crop Block Grant Program – Farm Bill,USDA-AMS,Agricultural Marketing Service,60600000,56,"Carly Borgmeier
Grants Management Specialist Team Lead
Phone 202-260-8702",,carlym.borgmeier@ams.usda.gov,,,03/02/2017,06/07/2017,03/02/2017 12:13:02,Synopsis 1
USDA-AMS-TM-SCBGP-G-18-0003,Specialty Crop Block Grant Program – Farm Bill,USDA-AMS,Agricultural Marketing Service,72100000,56,"Carly Borgmeier
Grants Management Specialist
Phone 202-260-8702",,carlym.borgmeier@ams.usda.gov,,,03/07/2018,05/24/2018,03/08/2018 13:45:08,Synopsis 3
USDA-NIFA-FSMA-006549,Food Safety Outreach Competitive Grant Program 2018,USDA-NIFA,National Institute of Food and Agriculture,6600000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays
",,electronic@nifa.usda.gov,,,04/17/2018,06/07/2018,04/17/2018 14:47:17,Synopsis 1
DHS-19-CISA-128-SLT001,State Local Tribal Territorial Indicators of Compromise Automation Pilot,DHS-OPO,Office of Procurement Operations - Grants Division,2000000,20,"stephanie h dawkins
grants officer
Phone 202-447-0495",,stephanie.dawkins@hq.dhs.gov,,,08/12/2019,08/28/2019,08/12/2019 12:03:12,Synopsis 1
RFA-623-11-000006,Health Outcomes through Prevention Education (HOPE),USAID-KEN,Kenya USAID-Nairobi,,1,"Margaret Rukwaro
Regional Assistance Specialist
Phone 254-020-8622481",,mrukwaro@usaid.gov,,,05/24/2011,06/20/2011,06/10/2011 5:00:10,Synopsis 2
USAID-VIETNAM-RFA-486-12-007,Program of Comprehensive and Integrated Support to People with Disabilities,USAID-THA,Thailand USAID-Bangkok,,,"Aiyong (Paul) Seong
Contract Specialist
Phone 02-257-3065",,aseong@usaid.gov,,,12/30/2011,02/29/2012,02/14/2012 5:58:14,Synopsis 2
RFA-527-11-000006,Ethical Schools,USAID-PER,Peru USAID-Lima,1500000,1,"Liliana Murguia
Acquisition Specialist
Phone 511-618-1494",,lmurguia@usaid.gov,,,09/13/2011,10/18/2011,09/13/2011 16:15:13,Synopsis 1
RFA-263-17-000004,Strengthening Egypt’s Family Planning Program,USAID-EGY,Egypt USAID-Cairo,19200000,1,"Shaymaa Shaatoot
Acquisition & Assistance Specialist
",,sshaatoot@usaid.gov,,,08/02/2017,09/25/2017,08/24/2017 9:18:24,Synopsis 4
7200AA18RFA00007,Seed Systems Support Activity,USAID,Agency for International Development,20790000,1,"KIMBERLY TRAN
AGREEMENT OFFICER
Phone 2025674111",,KTRAN@USAID.GOV,,,02/07/2018,04/23/2018,03/08/2018 17:10:08,Synopsis 2
72026320RFA00002,Inter-Community Activity,USAID-EGY,Egypt USAID-Cairo,3000000,1,"Abeer F Rizk
Grantor
Phone 20-2-522-6884",,arizk@usaid.gov,,,01/16/2020,03/21/2020,03/03/2020 11:31:03,Synopsis 3
7200AA20APS00002,"The Health, Ecosystems and Agriculture for Resilient, Thriving Societies (HEARTH)",USAID,Agency for International Development,45000000,10,"Stella Alexander-Sergeeff 
Supervisory Agreement Officer, M/OAA/E3",,hearth.steering.committee@usaid.gov,,,12/03/2019,08/14/2020,04/07/2020 15:05:07,Synopsis 7
HR001120S0016,Detect It with Gene Editing Technologies (DIGET),DOD-DARPA-BTO,DARPA - Biological Technologies Office,,,"BAA Coordinator
DIGET@darpa.mil",,DIGET@darpa.mil,,,11/27/2019,02/25/2020,02/12/2020 10:58:12,Synopsis 2
RFA-617-13-000005,USAID/Uganda Rights and Rule of Law,USAID-UGA,Uganda USAID-Kampala,8000000,1,"Carol Ssekandi
Assistance Assistant
Phone 256414306001",,cssekandi@usaid.gov,,,07/03/2013,10/22/2013,11/06/2013 5:05:06,Synopsis 4
72048618RFA00004,Together,USAID-THA,Thailand USAID-Bangkok,,1,"Suthicha  Chussananalin
Procurement Specialist
Phone 6622573000",,schussananalin@usaid.gov,,,03/16/2018,05/09/2018,04/12/2018 6:14:12,Synopsis 2
FM-CDL-15-001,FY 2015 Commercial Drivers License Program Implementation Grant Notice of Funding Availability,DOT-FMCSA,DOT-Federal Motor Carrier Safety Administration,30000000,45,"Grants.gov Contact Center
Phone Number: 1-800-518-4726

Hours of operation are 24 hours a day, 7 days a week. The contact center is closed on federal holidays.
support@grants.gov
",,support@grants.gov,,,11/17/2014,01/06/2015,11/17/2014 8:55:17,Synopsis 2
FM-SAD-16-002,FY16 Safety Data Improvement Program,DOT-FMCSA,DOT-Federal Motor Carrier Safety Administration,,15,"Grants.gov Contact Center
Phone Number: 1-800-518-4726
Hours of operation are 24 hours a day, 7 days a week. The contact center is closed on federal holidays.
support@grants.gov
",,support@grants.gov,,,01/21/2016,04/21/2016,01/21/2016 14:17:21,Synopsis 9
FM-MCG-18-001,Fiscal Year 2018 - Motor Carrier Safety Assistance Program  Notice of Funding Opportunity (NOFO),DOT-FMCSA,DOT-Federal Motor Carrier Safety Administration,294416500,56,"Grants.gov Contact Center
Phone Number: 1-800-518-4726

Hours of operation are 24 hours a day, 7 days a week. The contact center is closed on federal holidays.
support@grants.gov
",,support@grants.gov,,,07/07/2017,08/16/2017,07/07/2017 14:33:07,Synopsis 2
USAID-UGANDA-RFA-617-09-001,SECURING UGANDA'S RIGHT TO ESSENTIAL MEDICINE,USAID,Agency for International Development,,1,"Josephine Kitongo
A&A Specialist
Phone 25641306001",,jkitongo@usaid.gov,,,01/30/2009,03/20/2009,03/12/2009 4:22:12,Synopsis 3
72049219APS00001-03,Youth Leadership for Democracy (Youth-Led),USAID-PHI,Philippines USAID-Manila,12000000,1,"Sandra Jansen
Agreement Officer",,manila-roaa-rfa@usaid.gov,,,03/16/2020,04/22/2020,04/07/2020 21:49:07,Synopsis 2
RFA-663-11-000008,Graduation with Resilience to Achieve Sustainable Development (GRAD),USAID-ETH,Ethiopia USAID-Addis Ababa,,1,"Girma Debelu
Acquisition and Assistance Mgt Sp.
Phone 251-111-306002 ",,gdebelu@usaid.gov,,,03/15/2011,05/23/2011,04/29/2011 7:34:29,Synopsis 11
CNCS-GRANTS-011609-001,Learn and Serve America School-Based Competitive FY 2009,CNCS,Corporation for National and Community Service,5700000,9,"Cara Patrick
202-606-7510",,lsaschool@cns.gov,,,01/16/2009,04/14/2009,03/27/2009 14:32:27,Synopsis 2
72044218RFA00003,USAID Cambodia Social and Behavior Change Activity,USAID-CAM,Cambodia USAID-Phnom Penh,10000000,1,"Honey Sokry
AA Specialist
Phone 855-23728345",,hsokry@usaid.gov,,,10/11/2017,11/17/2017,11/01/2017 2:29:01,Synopsis 2
72011719RFA00001,Copilaria Mea (My Childhood),USAID-MOL,Moldova USAID-Chisinau,10000000,1,"Lucia Martinenco
Grantor
Phone 37369116784",,lmartinenco@usaid.gov,,,10/26/2018,12/07/2018,11/08/2018 10:15:08,Synopsis 2
ECA-PE-C-PY-10-41,American Youth Leadership Program,DOS-ECA,Bureau Of Educational and Cultural Affairs,2084000,8,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,04/09/2010,05/28/2010,04/09/2010 8:45:09,Synopsis 1
ECA-A-E-EUR-09-05,"Three Summer Institutes for 2009, including a Summer Institute for Norwegian Students in the Sciences, a Summer Institute for European Student Leaders, and a Summer Institute for European Student Leaders in Education",DOS-ECA,Bureau Of Educational and Cultural Affairs,525000,3,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,12/22/2008,02/26/2009,12/22/2008 9:03:22,Synopsis 1
ECA-PE-C-08-01,"Open Competition Seeking Professional Exchange Programs in Africa, East Asia, Europe, the Near East, North Africa, South Central Asia, and the Western Hemisphere",DOS-ECA,Bureau Of Educational and Cultural Affairs,5000000,20,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,11/27/2007,02/15/2008,11/27/2007 9:48:27,Synopsis 1
ED-GRANTS-061411-002,Gaining Early Awareness and Readiness for Undergraduate Programs: State Grants CFDA Number 84.334S,ED,Department of Education,72552000,15,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6140
julius.cotton@ed.gov
Program Manager:
Pariece Wilkins
Gaining Early Awareness and Readiness for Undergraduate Programs
U.S. Department of Education
1990 K Street, NW., Room 7025,
Washington, DC 20006-8524. 
Telephone: (202) 219-7104 or by e-mail: pariece.wilkins@ed.gov",,pariece.wilkins@ed.gov,,,06/14/2011,07/14/2011,06/14/2011 10:54:14,Synopsis 1
ED-GRANTS-020211-001,Office of Innovation and Improvement (OII): Teaching American History Grant Program CFDA Number 84.215X,ED,Department of Education,,75,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6140
julius.cotton@ed.gov
Program Managers:
Mia Howerton, Margarita Melendez, 
or Adam Bookman
U.S. Department of Education
400 Maryland Avenue, SW., room 4C123
Washington, DC 20202-5960
Telephone: (202) 205-0147 or by e-mail:",,teachingamericanhistory@ed.gov,,,02/02/2011,04/04/2011,02/02/2011 9:17:02,Synopsis 1
ED-GRANTS-012511-002,Office of Innovation and Improvement (OII): Charter Schools Program (CSP): State Educational Agencies CFDA Number 84.282A,ED,Department of Education,45000000,7,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6140
julius.cotton@ed.gov
Program Manager:
Leslie Hankerson
U.S. Department of Education
400 Maryland Avenue, SW., room 4W249
Washington, DC 20202-5970
Telephone: (202) 205-8524 or by e-mail:",,Leslie.Hankerson@ed.gov,,,01/25/2011,03/18/2011,01/25/2011 11:46:25,Synopsis 1
SCAPPD-12-CA-099-SCA-0607,"Establishment of a University Partnership with Allama Iqbal Open University, Islamabad, Pakistan",DOS-SA,Bureau of South and Central Asian Affairs,1000000,1,"Ellen Delage
Program Specialist
Phone 202-647-9503",,DelageEM@state.gov,,,06/07/2012,07/13/2012,07/10/2012 13:18:10,Synopsis 2
ECA-PE-C-PY-12-34-OY-B,American Youth Leadership Program,DOS-ECA,Bureau Of Educational and Cultural Affairs,3730000,8,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,02/22/2012,04/13/2012,02/22/2012 13:53:22,Synopsis 1
SCAPPD-13-CA-0121-SCA-07162013,U.S. Cultural Immersion Institute for English Access Microscholarship Program Teachers and Students from Pakistan and India (Summer 2014),DOS-PAK,U.S. Mission to Pakistan,1000000,1,"Ellen Delage, Afghanistan/Pakistan Program Specialist, Office of Press and Public Diplomacy, Bureau of South and Central Asian Affairs (SCA/PPD), U.S. Department of State ",,DelageEM@state.gov,,,07/16/2013,08/14/2013,07/23/2013 16:28:23,Synopsis 3
ED-GRANTS-011513-002,"Personnel Development to Improve Services and Results for Children with Disabilities: Personnel Preparation in Special Education,  Early Intervention, and Related Services CFDA Number 84.325K",ED,Department of Education,10750000,43,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6140
julius.cotton@ed.gov
Program Managers:
Maryann McDermott 
Telephone: 202-245-7439, e-Mail: maryann.mcdermott@ed.gov 
PCP, Room 4062. 
Sarah Allen, Telephone: 202-245-7875, or e-Mail: sarah.allen@ed.gov. 
PCP, Room 4105. 
Dawn Ellis, Telephone: 202-245-6417 or e-Mail: dawn.ellis@ed.gov, 
PCP, Room 4092. 
U.S. Department of Education 
400 Maryland Avenue SW. 
Potomac Center Plaza (PCP) 
Washington, DC 20202-2600.",,maryann.mcdermott@ed.gov,,,01/15/2013,03/18/2013,01/15/2013 9:58:15,Synopsis 1
ECA-PE-C-PY-13-42,Youth Ambassadors Program with South America and Haiti,DOS-ECA,Bureau Of Educational and Cultural Affairs,1500000,5,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,02/15/2013,04/09/2013,03/20/2013 11:49:20,Synopsis 4
ECA-ECAPEC-14-036,FY 2014 American Youth Leadership Program,DOS-ECA,Bureau Of Educational and Cultural Affairs,,,"Grants.gov Contact Center
Phone Number: 1-800-518-4726

Hours of operation are 24 hours a day, 7 days a week. The contact center is closed on federal holidays.
support@grants.gov
",,support@grants.gov,,,02/06/2014,04/04/2014,02/06/2014 11:58:06,Synopsis 1
ECA-PE-C-PY-13-13,American Youth Leadership Program Disability Component,DOS-ECA,Bureau Of Educational and Cultural Affairs,200000,1,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,12/10/2012,02/11/2013,12/10/2012 13:24:10,Synopsis 1
ED-GRANTS-040914-001,OSERS/OSEP: Training and Information for Parents of Children with Disabilities: Parent Training and Information Centers CFDA Number 84.328M,ED,Department of Education,6645988,24,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6288
EducationGrantInquiries@ed.gov
Program Manager:
Carmen Sanchez
U.S. Department of Education
400 Maryland Avenue SW., Room 4057
Potomac Center Plaza (PCP)
Washington, DC 20202-2600.
Telephone: (202) 245-6595 or e-mail: Carmen.Sanchez@ed.gov.
",,Carmen.Sanchez@ed.gov,,,04/09/2014,06/30/2014,06/27/2014 10:40:27,Synopsis 3
BJA-2015-4218,"BJA FY 15 Tribal Civil and Criminal Legal Assistance Grants, Training, and Technical Assistance",USDOJ-OJP-BJA,Bureau of Justice Assistance,,,"For technical assistance with submitting the application, contact the Grants.gov Customer Support Hotline at 800–518–4726 or 606–545–5035 or via e-mail to support@grants.gov. The Grants.gov Support Hotline hours of operation are 24 hours a day, 7 days a week, except federal holidays.",,support@grants.gov,,,04/20/2015,06/09/2015,04/20/2015 11:39:20,Synopsis 1
